time,value
2023-04-25 11:36:25,78.43945730550436
2023-04-25 11:36:32,11.392454223653274
2023-04-25 11:36:38,1.4458179969340574
2023-04-25 11:36:43,69.71615789343625
2023-04-25 11:36:49,71.11415524060583
